price,postal_code,longitude,latitude,region,province,municipality,crime_rate,population_km,prosperity_index,type_of_property,subtype_of_property,state_of_the_building,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,number_of_facades,swimming_pool,crimes,ext_area
529000,9031,51.051202535013374,3.633046770040216,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,good,4,208.0,0,0.0,0,4.0,0.0,12242.0,0.0
329000,9980,51.232721096844344,3.537156676449163,région flamande,flandre orientale (la),sint-laureins,7.411630558722919,94.1297010144998,106.0,house,house,excellent,3,182.0,0,0.0,0,3.0,0.0,52.0,300.0
1450000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,6,300.0,0,0.0,0,2.0,0.0,12242.0,6.0
265000,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,duplex,good,3,120.0,0,0.0,0,2.0,0.0,20886.0,0.0
695000,8310,51.21677335757064,3.2724169340982785,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,apartment,triplex,good,5,296.0,1,0.0,0,4.0,0.0,3539.0,130.0
405802,8490,51.18656071645014,3.087844865344226,région flamande,flandre occidentale (la),jabbeke,6.405070118662351,275.379445564556,118.0,house,house,good,3,160.0,0,0.0,0,3.0,0.0,95.0,0.0
495000,2940,51.337978875586835,4.36993960452919,région flamande,antwerpen,stabroek,10.570487623499416,878.810057758444,117.0,house,house,good,4,188.0,0,0.0,0,2.0,0.0,199.0,279.0
229000,2170,51.25156639821808,4.44450162313264,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,renovation,2,98.0,0,0.0,0,3.0,0.0,20886.0,0.0
265000,4701,50.65021570484307,6.0495715672490125,région wallonne,liège,eupen,8.759269397302543,209.30969915394903,96.0,house,house,good,5,151.0,0,0.0,0,2.0,0.0,176.0,10.0
1250000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,3,110.0,0,0.0,0,2.0,0.0,803.0,0.0
832000,2820,51.027021221986644,4.54466040398519,région flamande,antwerpen,bonheiden,6.859065614080497,529.412143551196,136.0,house,villa,good,4,257.0,0,0.0,0,4.0,0.0,106.0,0.0
491400,8830,50.98182637352017,3.0640233035166684,région flamande,flandre occidentale (la),hooglede,8.98876404494382,268.573201390724,103.0,house,house,good,3,215.0,0,1.0,0,4.0,0.0,92.0,0.0
499000,8490,51.18656071645014,3.087844865344226,région flamande,flandre occidentale (la),jabbeke,6.405070118662351,275.379445564556,118.0,apartment,ground_floor,excellent,3,150.0,1,0.0,0,3.0,0.0,95.0,60.0
1150000,2900,51.26417701511706,4.508194509964705,région flamande,antwerpen,schoten,20.322738950954072,1173.8678136262101,118.0,house,exceptional_property,good,4,360.0,0,0.0,0,4.0,1.0,704.0,2618.0
265000,9880,51.09151927680345,3.4195278281906196,région flamande,flandre orientale (la),aalter,14.57011447947091,248.53767281928998,115.0,house,house,renovation,3,133.0,0,0.0,0,4.0,0.0,434.0,0.0
249500,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,excellent,2,85.0,0,0.0,0,4.0,0.0,20886.0,19.0
220000,1090,50.881720021988286,4.321383766329789,région de bruxelles-capitale,région de bruxelles-capitale,jette,33.72946199197886,10426.5848526525,79.0,apartment,apartment,renovation,3,94.0,0,0.0,0,2.0,0.0,1825.0,0.0
299000,4590,50.44011299060317,5.478514951977716,région wallonne,liège,ouffet,16.140602582496413,69.2869837541905,103.0,house,house,good,5,246.0,0,0.0,0,3.0,0.0,45.0,765.0
339000,2830,51.063785840068654,4.360048181748833,région flamande,antwerpen,willebroek,13.947890116114415,1032.23252769767,100.0,apartment,apartment,good,3,112.0,0,0.0,0,2.0,0.0,394.0,0.0
419000,9280,50.99414481507905,4.137729814030584,région flamande,flandre orientale (la),lebbeke,11.216910115160276,734.6916111909,108.0,house,house,good,3,312.0,0,0.0,0,3.0,0.0,225.0,0.0
335000,2180,51.28352081368884,4.4304552890543425,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,ground_floor,good,2,103.0,0,0.0,0,2.0,0.0,20886.0,92.0
299000,2018,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,excellent,1,72.0,0,0.0,0,2.0,0.0,20886.0,5.0
245000,3120,50.99429271970909,4.709198894538122,région flamande,brabant flamand (le),tremelo,8.691703963157554,704.272996075632,122.0,house,house,excellent,2,150.0,0,0.0,0,3.0,0.0,134.0,0.0
145000,8540,50.842562692188935,3.366165828303196,région flamande,flandre occidentale (la),deerlijk,13.654301499605367,746.469983511085,106.0,apartment,apartment,renovation,2,85.0,0,0.0,0,2.0,0.0,173.0,0.0
395000,8610,51.0244017181459,2.9995172539979014,région flamande,flandre occidentale (la),kortemark,12.641435817401483,231.18527545170798,96.0,house,house,good,3,154.0,0,0.0,0,3.0,0.0,162.0,0.0
395000,1880,51.01138982072448,4.366670334804054,région flamande,brabant flamand (le),kapelle-op-den-bos,10.718334535710605,631.407701443004,121.0,house,house,renovation,2,157.0,0,0.0,0,4.0,0.0,104.0,0.0
325000,9230,51.00236028375542,3.8707194000984635,région flamande,flandre orientale (la),wetteren,18.879821958456976,728.29406785572,106.0,apartment,apartment,good,2,99.0,0,0.0,0,2.0,0.0,509.0,46.0
309000,2150,51.19145932067747,4.487687146271747,région flamande,antwerpen,borsbeek,0.3744775212525172,2666.2549387733,87.0,apartment,apartment,excellent,2,127.0,0,0.0,0,2.0,0.0,204.0,0.0
445000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,house,house,good,5,364.0,1,0.0,0,4.0,0.0,714.0,1231.0
499000,3660,51.04035063845221,5.57135925539233,région flamande,limbourg (le),oudsbergen,8.418848167539267,205.16497562747503,102.0,house,mixed_use_building,good,2,127.0,0,0.0,0,4.0,0.0,201.0,0.0
599000,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,good,3,188.0,0,0.0,0,2.0,0.0,20886.0,24.0
1050000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,3,79.0,0,0.0,0,2.0,0.0,803.0,0.0
210000,8800,50.94625796358603,3.1177834512642963,région flamande,flandre occidentale (la),roeselare,22.833599951706862,1097.11095990371,100.0,apartment,apartment,good,2,83.0,0,0.0,0,2.0,0.0,1513.0,0.0
379000,9550,50.85766221605622,3.8867416222453217,région flamande,flandre orientale (la),herzele,12.57396449704142,395.116371666065,114.0,house,house,good,4,235.0,0,0.0,0,2.0,0.0,238.0,0.0
329000,2930,51.309508592907214,4.5004250280853695,région flamande,antwerpen,brasschaat,16.81829997400572,997.152348549095,121.0,apartment,apartment,good,1,145.0,0,0.0,0,2.0,0.0,647.0,60.0
239000,1140,50.87001921742844,4.408236007087518,région de bruxelles-capitale,région de bruxelles-capitale,evere,28.09833311226069,8826.439120907431,73.0,apartment,duplex,renovation,2,97.0,0,0.0,0,2.0,0.0,1271.0,0.0
320000,6800,49.966023829437134,5.380064364430568,région wallonne,luxembourg,libramont-chevigny,19.46207818242566,66.8044226090183,97.0,house,house,good,2,120.0,1,0.0,0,4.0,0.0,233.0,675.0
259000,1083,50.87440457885052,4.309447398997361,région de bruxelles-capitale,région de bruxelles-capitale,ganshoren,23.979033015177592,10487.0677684296,79.0,apartment,apartment,excellent,2,94.0,1,0.0,0,2.0,0.0,613.0,17.0
429000,8620,51.108205475195454,2.7795516374437015,région flamande,flandre occidentale (la),nieuwpoort,32.21300742034047,344.161951227309,110.0,apartment,apartment,good,2,87.0,0,0.0,0,2.0,0.0,369.0,0.0
329000,2830,51.063785840068654,4.360048181748833,région flamande,antwerpen,willebroek,13.947890116114415,1032.23252769767,100.0,house,house,good,2,132.0,0,0.0,0,2.0,0.0,394.0,0.0
449000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,house,house,excellent,3,148.0,1,0.0,0,3.0,0.0,1700.0,9.0
335000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,excellent,3,104.0,0,0.0,0,2.0,0.0,2330.0,0.0
379000,8200,51.19372229465939,3.1708734667446055,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,apartment,apartment,good,3,105.0,0,0.0,0,2.0,0.0,3539.0,0.0
375000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,renovation,3,123.0,0,0.0,0,2.0,0.0,12242.0,56.0
345000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,apartment,apartment,good,3,105.0,0,0.0,0,2.0,0.0,1700.0,6.0
650000,7830,50.6479669266252,3.9393945696011543,région wallonne,hainaut (le),silly,12.389380530973451,123.589699347604,115.0,house,house,excellent,5,200.0,0,0.0,0,3.0,1.0,105.0,1700.0
187000,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,apartment,flat_studio,excellent,1,40.0,0,0.0,0,2.0,0.0,2298.0,16.0
55000,6838,49.79527943567343,5.017588453111326,région wallonne,luxembourg,bouillon,11.53059326762135,36.1737864587719,89.0,house,house,renovation,3,100.0,0,0.0,0,3.0,0.0,62.0,90.0
550000,1652,50.74752884006042,4.328078247271569,région flamande,brabant flamand (le),beersel,18.67572156196944,871.8292863196581,114.0,house,house,excellent,3,210.0,0,0.0,0,4.0,0.0,495.0,664.0
250000,8610,51.0244017181459,2.9995172539979014,région flamande,flandre occidentale (la),kortemark,12.641435817401483,231.18527545170798,96.0,house,house,good,4,228.0,0,0.0,0,3.0,0.0,162.0,0.0
249000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,good,3,130.0,0,0.0,0,3.0,0.0,14317.0,0.0
390000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,apartment,apartment,good,2,108.0,0,0.0,0,2.0,0.0,714.0,19.0
340000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,renovation,4,140.0,0,0.0,0,2.0,0.0,12242.0,1.0
499500,8510,50.773491427377515,3.2969354667112425,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,house,villa,good,3,130.0,0,0.0,0,4.0,0.0,2502.0,0.0
695000,1348,50.67146356031946,4.584311991418305,région wallonne,brabant wallon (le),ottignies-louvain-la-neuve,23.792972699696666,947.4209512108739,105.0,house,country_cottage,renovation,3,162.0,0,0.0,1,4.0,0.0,753.0,0.0
445000,6986,50.173774460280164,5.508984278009601,région wallonne,luxembourg,la roche-en-ardenne,19.75609756097561,27.604458806842402,93.0,house,house,good,6,271.0,0,0.0,0,4.0,0.0,81.0,1714.0
525000,3051,50.80458708010642,4.650360859796001,région flamande,brabant flamand (le),oud-heverlee,10.109813491371797,367.962764246347,143.0,house,house,good,3,224.0,0,0.0,1,4.0,0.0,116.0,0.0
439000,1790,50.91260930190065,4.106537553803077,région flamande,brabant flamand (le),affligem,15.749761922203502,761.698936249577,116.0,house,bungalow,excellent,3,155.0,1,0.0,0,3.0,0.0,215.0,230.0
395000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,apartment,apartment,good,4,177.0,0,0.0,0,2.0,0.0,14317.0,0.0
439000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,good,2,137.0,0,0.0,0,2.0,0.0,2330.0,0.0
395000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,2,75.0,0,1.0,0,2.0,0.0,803.0,0.0
446569,1950,50.845386982127444,4.471344481505892,région flamande,brabant flamand (le),kraainem,21.6301389485747,2392.4826488460203,117.0,apartment,service_flat,excellent,1,81.0,1,0.0,0,2.0,0.0,302.0,16.0
399900,2980,51.26355606407579,4.682858296150449,région flamande,antwerpen,zoersel,13.609965864254999,583.0956092748111,121.0,house,house,renovation,2,120.0,0,0.0,0,4.0,0.0,307.0,3000.0
329000,9920,51.10476775744932,3.622449773263771,région flamande,flandre orientale (la),lievegem,13.627180899908174,337.02663773127404,113.0,apartment,apartment,good,2,89.0,0,0.0,0,4.0,0.0,371.0,0.0
320000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,renovation,4,147.0,0,0.0,0,4.0,0.0,2378.0,375.0
145000,7320,50.480332045342706,3.647114170315043,région wallonne,hainaut (le),bernissart,14.564741538979625,271.133718319778,91.0,house,house,excellent,2,96.0,0,0.0,0,2.0,0.0,173.0,0.0
975000,3140,51.00520268020055,4.654303955797991,région flamande,brabant flamand (le),keerbergen,9.023913370431643,717.159405908557,147.0,house,mixed_use_building,good,3,345.0,0,0.0,0,4.0,0.0,120.0,0.0
245000,2150,51.19145932067747,4.487687146271747,région flamande,antwerpen,borsbeek,0.3744775212525172,2666.2549387733,87.0,apartment,service_flat,good,1,56.0,0,0.0,0,4.0,0.0,204.0,0.0
795000,2830,51.063785840068654,4.360048181748833,région flamande,antwerpen,willebroek,13.947890116114415,1032.23252769767,100.0,house,house,good,3,160.0,1,0.0,0,2.0,0.0,394.0,0.0
450000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,service_flat,good,2,107.0,0,0.0,0,2.0,0.0,12242.0,0.0
215000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,excellent,4,200.0,0,0.0,0,2.0,0.0,2378.0,450.0
269000,6900,50.21249107184126,5.3662325505714055,région wallonne,luxembourg,marche-en-famenne,24.81638103716893,147.224384945597,94.0,house,house,good,5,247.0,0,0.0,0,3.0,0.0,446.0,10.0
390000,7500,50.604136689758725,3.389009268205489,région wallonne,hainaut (le),tournai,30.793243282667678,318.349544893288,95.0,house,house,renovation,5,205.0,0,0.0,0,4.0,0.0,2111.0,850.0
375000,7864,50.73219062587638,3.86465888313695,région wallonne,hainaut (le),lessines,15.105417667467307,257.803541894541,92.0,house,house,good,5,279.0,0,0.0,0,4.0,0.0,283.0,0.0
380000,3830,50.84595525055639,5.336452655385173,région flamande,limbourg (le),wellen,6.008010680907877,279.448999699434,110.0,apartment,penthouse,excellent,2,159.0,1,0.0,0,2.0,0.0,45.0,16.0
789000,2930,51.309508592907214,4.5004250280853695,région flamande,antwerpen,brasschaat,16.81829997400572,997.152348549095,121.0,house,villa,good,3,265.0,1,0.0,1,4.0,0.0,647.0,735.0
546950,9100,51.16368187628335,4.156645019474472,région flamande,flandre orientale (la),sint-niklaas,26.031296189975937,972.2665027104879,96.0,house,villa,excellent,4,170.0,0,0.0,0,4.0,0.0,2131.0,0.0
445000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,house,house,excellent,4,217.0,1,0.0,0,3.0,0.0,714.0,0.0
595000,8510,50.773491427377515,3.2969354667112425,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,house,villa,good,3,167.0,0,0.0,0,4.0,0.0,2502.0,0.0
262500,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,74.0,0,1.0,0,2.0,0.0,649.0,11.0
750000,8800,50.94625796358603,3.1177834512642963,région flamande,flandre occidentale (la),roeselare,22.833599951706862,1097.11095990371,100.0,house,villa,good,3,276.0,0,0.0,0,4.0,0.0,1513.0,0.0
215000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,apartment,apartment,good,1,54.0,0,0.0,0,2.0,0.0,6381.0,0.0
225000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,flat_studio,good,1,35.0,0,0.0,0,2.0,0.0,12242.0,0.0
343000,9051,51.020835067310294,3.6770404444377904,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,127.0,0,0.0,0,2.0,0.0,12242.0,14.0
495000,9930,51.11772486118317,3.561101157171588,région flamande,flandre orientale (la),lievegem,13.627180899908174,337.02663773127404,113.0,house,house,good,4,178.0,0,0.0,0,4.0,0.0,371.0,0.0
379000,9240,51.06733279544228,4.035908298040555,région flamande,flandre orientale (la),zele,16.696897818706105,646.112160335102,99.0,house,mixed_use_building,renovation,6,227.0,0,0.0,0,4.0,0.0,359.0,0.0
399000,1851,50.97142231710905,4.378726002200047,région flamande,brabant flamand (le),grimbergen,20.020070245860513,1030.77632792424,114.0,house,house,good,3,140.0,0,0.0,0,4.0,0.0,798.0,0.0
200000,8200,51.19372229465939,3.1708734667446055,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,apartment,apartment,good,0,40.0,0,0.0,0,2.0,0.0,3539.0,0.0
199000,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,apartment,apartment,excellent,1,62.0,0,0.0,0,2.0,0.0,1244.0,11.0
289500,8500,50.81548648715903,3.276541129725285,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,house,house,good,3,150.0,0,0.0,0,2.0,0.0,2502.0,0.0
375000,4420,50.629837917805894,5.535060559845203,région wallonne,liège,saint-nicolas,24.662120779061695,3546.4469281913603,75.0,house,house,excellent,4,208.0,0,0.0,0,3.0,0.0,604.0,0.0
340000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,good,2,70.0,0,1.0,0,2.0,0.0,396.0,0.0
295000,1140,50.87001921742844,4.408236007087518,région de bruxelles-capitale,région de bruxelles-capitale,evere,28.09833311226069,8826.439120907431,73.0,apartment,flat_studio,excellent,1,55.0,1,1.0,0,2.0,0.0,1271.0,5.0
420000,1410,50.70976366812478,4.403520554166193,région wallonne,brabant wallon (le),waterloo,29.056085762844816,1434.78744291812,127.0,apartment,apartment,excellent,3,115.0,1,0.0,0,2.0,0.0,889.0,8.0
365000,9506,50.787052491799976,3.937779364233144,région flamande,flandre orientale (la),geraardsbergen,15.314723277807937,437.188053507601,103.0,apartment,ground_floor,excellent,3,130.0,1,0.0,0,2.0,0.0,536.0,72.0
